,ID,TIPO,INSTITUCIO,CALLE,NUMERO,REFERENCIA,COLONIA,C_P_,Observacio,Alcaldía,geometry
139,140.0,TIENDAS DEPARTAMENTALES,"SANBORNS HERMANOS, S.A DE C.V.",Adolfo Prieto,202,Esq. Xola,Del Valle,03100,,Benito Juárez,POINT (-99.16601013672854 19.396774968338043)
140,141.0,TIENDAS DEPARTAMENTALES,"SANBORNS HERMANOS, S.A DE C.V.",Insurgentes Sur,1266,Esq. Félix Cuevas,Actipan,03230,,Benito Juárez,POINT (-99.17824312662489 19.37472192914458)
141,142.0,TIENDAS DE AUTO SERVICIO,"WOOLWORTH MEXICANA, S.A. DE C.V.",Insurgentes Sur,1288,Entre Félix Cuevas y Durazno,Tlacoquemecatl,03200,,Benito Juárez,POINT (-99.17836812572288 19.374193928127198)
142,143.0,TIENDAS DEPARTAMENTALES,"SUBURBIA, S.A. DE C.V.",Parroquia,1000,Esq. Universidad,Sta. Cruz Atoyac,03310,,Benito Juárez,POINT (-99.16443905931044 19.367400955816976)
143,144.0,TIENDAS DEPARTAMENTALES,"SANBORNS HERMANOS, S.A DE C.V.",Av. Div. del Norte,,Esq. Cuauhtémoc,Narvarte,03220,,Benito Juárez,POINT (-99.15923352725714 19.38034291142592)
144,145.0,TIENDAS DEPARTAMENTALES,PUERTO DE LIVERPOOL,Av. Insurgentes Sur,1310,Entre Felix Cuevas y Oso,Del Valle,03100,,Benito Juárez,POINT (-99.1789671228942 19.3721169264448)
145,146.0,CENTRO COMERCIAL,CENTRO  COMERCIAL TRICO,Rodriguez Saro,303-C,Esq. Moras,Acacias,03240,,Benito Juárez,POINT (-99.17572804409906 19.365575959767646)
146,147.0,TIENDAS DE AUTO SERVICIO,ISSSTETIENDAS,Prol. Tajin,1000,,Emperadores,03320,,Benito Juárez,POINT (-99.15766403115936 19.36595996968167)
147,148.0,TIENDAS DEPARTAMENTALES,"SANBORNS HERMANOS, S.A DE C.V.",Ermita,1897,Esq. Av. Plutarco Elías Calles,Benjidal,09450,,Benito Juárez,POINT (-99.13968907932372 19.360011146572266)
148,149.0,TIENDAS DE AUTO SERVICIO,Mega Soriana,Municipio Libre,134,Enfrente del Parque de los Venados,Emperadores,03320,,Benito Juárez,POINT (-99.15737003860713 19.369751972102986)
149,150.0,TIENDAS DE AUTO SERVICIO,"COMERCIAL MEXICANA, S.A. DE C.V.",Pilares,541,Entre Heriberto Frías y José Enrique Pestalozzi,Del Valle,03310,,Benito Juárez,POINT (-99.16319407692643 19.37675396336225)
150,151.0,TIENDAS DE AUTO SERVICIO,"ALMACENES AURRERA, S.A. DE C.V.",Av. Universidad,936-A,Esq. Parroquia,Sta. Cruz Atoyac,03310,,Benito Juárez,POINT (-99.16544606623282 19.368730953972694)
151,152.0,TIENDAS DEPARTAMENTALES,"SANBORNS HERMANOS, S.A DE C.V.",Av. Universidad,1000,Esq. Parroquia,Sta. Cruz Atoyac,03310,,Benito Juárez,POINT (-99.16600206516573 19.367435952130254)
152,153.0,TIENDAS DEPARTAMENTALES,"SANBORNS HERMANOS, S.A DE C.V.",Av. Coyoacán,1209,Esq. Churubusco,Xoco,03330,,Benito Juárez,POINT (-99.1702450620314 19.3602059386208)
153,154.0,TIENDAS DEPARTAMENTALES,SEARS,Av. Universidad,1000,Entre José María Rico y Parroquia,Sta. Cruz Atoyac,03310,,Benito Juárez,POINT (-99.16588962090059 19.366941173267676)
154,155.0,TIENDAS DE AUTO SERVICIO,"ALMACENES AURRERA, S.A. DE C.V.",Calz. de Tlalpan,1037,Entre Av. Lago Poniente y Privada Lago,Lago,03640,WALMART,Benito Juárez,POINT (-99.14108700604685 19.38038001411595)
155,156.0,TIENDAS DEPARTAMENTALES,"SUBURBIA, S.A. DE C.V.",Holbein,230,Entre Indiana y Eje 6,Cd. de lo Deportes,03710,,Benito Juárez,POINT (-99.17676814247582 19.38318793744357)
156,157.0,TIENDAS DEPARTAMENTALES,"SANBORNS HERMANOS, S.A DE C.V.",Insurgentes Sur,882,,Del Valle,03100,,Benito Juárez,POINT (-99.17427114208354 19.38674394469213)
157,158.0,TIENDAS DEPARTAMENTALES,VIANA,Av. Sn. Antonio,70,Esq. Viaducto Río Becerra,Nápoles,03810,,Benito Juárez,POINT (-99.18176662361162 19.38549560723166)
158,159.0,TIENDAS DEPARTAMENTALES,"SANBORNS HERMANOS, S.A DE C.V.",Damas,S/N,Esq. Mercaderes,Sn. José Insurgentes,03900,,Benito Juárez,POINT (-99.18396912307048 19.36470391075475)
159,160.0,CENTRO COMERCIAL,CENTRO COMERCIAL TRICO SN. JERÓNIMO,Av. Revolucion,1145,Entre Alconedo y Tinoco,Mixcoac,03910,,Benito Juárez,POINT (-99.18925314313213 19.365171899584396)
160,161.0,TIENDAS DE AUTO SERVICIO,"GIGANTE, S.A. DE C.V.",Miguel Angel,170,Entre Sn. Antonio y Revolución,Mixcoac,03910,,Benito Juárez,POINT (-99.18869978874035 19.38420613062511)
161,162.0,TIENDAS DE AUTO SERVICIO,"COMERCIAL MEXICANA, S.A. DE C.V.",Av. Revolución,780,Entre Holbein y Rubens,Sn. Juan,03730,,Benito Juárez,POINT (-99.18663517036052 19.38020191405002)
162,163.0,TIENDAS DEPARTAMENTALES,OPTIMA,Rembrandt,7,Esq. Av. Revolución,Sta. María Nonoalco,03700,,Benito Juárez,POINT (-99.18754517671614 19.38134291186483)
163,164.0,TIENDAS DEPARTAMENTALES,SALINAS Y ROCHA,Luis David,17,Esq. Revolución,Mixcoac,03910,,Benito Juárez,POINT (-99.18868516431081 19.374316906097803)
164,165.0,CENTRO COMERCIAL,,Av. Insurgentes,1605,Esq. Barranca del Muerto,Sn. José Insurgentes,03900,,Benito Juárez,POINT (-99.18265411548099 19.363492912820824)
165,166.0,CENTRO COMERCIAL,,Av. Universidad,2000,Esq. Río Churubusco,Pueblo de Xoco,03330,,Benito Juárez,POINT (-99.17029406353709 19.360717938987573)
166,167.0,TIENDAS DEPARTAMENTALES,"EL PALACIO DE HIERRO, S.A. DE C.V.",Av. Coyoacán,2000,Plaza Coyoacán,Pueblo de Xoco,03330,,Benito Juárez,POINT (-99.17005405987202 19.359633938476897)
167,168.0,CENTRO COMERCIAL,"CENTRO COMERCIAL ARMAND ,S.A DE C.V.",Insurgentes Sur,1391-L12 BIS,Algeciras y Actipan,Del Valle,03100,,Benito Juárez,POINT (-99.18018070992748 19.37125646220703)
168,169.0,CENTRO COMERCIAL,PARQUE DELTA,,,,,,,Benito Juárez,POINT (-99.15433117725631 19.40293570438364)
169,170.0,TIENDAS DEPARTAMENTALES,LIVERPOOL,,,,,,,Benito Juárez,POINT (-99.15491821662712 19.40333982585329)
170,171.0,TIENDAS DE AUTO SERVICIO,SORIANA,,,,,,,Benito Juárez,POINT (-99.15412017998327 19.402501811889724)
171,172.0,CENTRO Y PLAZA COMERCIAL,METRÓPOLIS PATRIOTISMO,Patriotismo,229,,San Pedro de los Pinos,03800,,Benito Juárez,POINT (-99.1806404739258 19.39613410437498)
172,173.0,TIENDAS DE AUTOSERVICIO_1,WALMART EXPRESS,Dakota,95,,Nápoles,03810,,Benito Juárez,POINT (-99.17484487871532 19.39535198372255)
173,174.0,TIENDAS DE AUTOSERVICIO_1,WALMART EXPRESS,Georgia,53,,Nápoles,03810,,Benito Juárez,POINT (-99.17553444747668 19.38989793833462)
174,175.0,TIENDA DE AUTOSERVICIO_1,SUPERAMA,Maximino Ávila Camacho,32,,Ciudad de los Deportes,03710,,Benito Juárez,POINT (-99.17718121116344 19.383950591544124)
175,176.0,TIENDAS DE AUTOSERVICIO_1,WALMART,San Francisco,1621,,Del Valle Sur,03100,,Benito Juárez,POINT (-99.17623422100247 19.37179287450254)
176,177.0,CENTRO Y PLAZA COMERCIAL,CITY SHOPS DEL VALLE,Félix Cuevas,374,,Tlacoquemecatl del Valle,03200,,Benito Juárez,POINT (-99.17284358992933 19.372995918020987)
177,178.0,CENTRO Y PLAZA COMERCIAL,GALERÍAS INSURGENTES,Parroquia,194,,Del Valle,03100,,Benito Juárez,POINT (-99.17933929709008 19.371255595096553)
178,179.0,CENTRO Y PLAZA COMERCIAL,GALERÍAS INSURGENTES,Parroquia,194,,Del Valle,03100,,Benito Juárez,POINT (-99.17853759201064 19.371030007370305)
179,180.0,MIXTO,MANACAR,Avenida de los Insurgentes Sur,1457,,Insurgentes Mixcoac,03920,,Benito Juárez,POINT (-99.18100970419867 19.368650619255995)
180,181.0,CENTRO Y PLAZA COMERCIAL,GARDEN DEL VALLE,Av. Universidad,767,,Del Valle Sur,03100,,Benito Juárez,POINT (-99.16310293095175 19.37399190652671)
181,182.0,CENTRO Y PLAZA COMERCIAL,PABELLÓN DEL VALLE,Av. Universidad,740,,Santa Cruz Atoyac,03310,,Benito Juárez,POINT (-99.16258477044595 19.373444541423908)
182,183.0,TIENDAS DE AUTOSERVICIO_1,SAMS CLUB,Municipio Libre,450,,Santa Cruz Atoyac,03310,,Benito Juárez,POINT (-99.16423166681754 19.36970106841487)
183,184.0,CENTRO Y PLAZA COMERCIAL,PATIO UNIVERSIDAD,Av. Popocatépetl 546,,,Xoco,03330,,Benito Juárez,POINT (-99.16707911306419 19.36563050003515)
184,185.0,TIENDAS DE AUTOSERVICIO_1,BODEGA AURRERÁ EXPRESS,Gral. Emiliano Zapata 181,,,Portales Norte,03300,,Benito Juárez,POINT (-99.1529531866443 19.366172070462575)
185,186.0,TIENDAS DE AUTOSERVICIO_1,WALMART EXPRESS,Av. Revolución,1151,,Mixcoac,03910,,Benito Juárez,POINT (-99.18956908171934 19.364942360870316)
186,187.0,TIENDAS DEPARTAMENTALES_1,COPPEL,Av. Revolución,911,,Mixcoac,03910,,Benito Juárez,POINT (-99.18823786809718 19.374054799282792)
187,188.0,MIXTO,MITIKAH,Cto Interior Avenida Río Churubusco,601,,Xoco,03330,,Benito Juárez,POINT (-99.16887924887703 19.359738533251242)
188,189.0,TIENDAS DEPARTAMENTALES_1,OFFICE MAX,Av. Coyoacán,1955,,Xoco,03330,,Benito Juárez,POINT (-99.17125132920084 19.359806494438715)
189,190.0,TIENDAS DE AUTOSERVICIO,WALMART EXPRESS,Heriberto Frías,1107,,Del Valle Centro,03100,,Benito Juárez,POINT (-99.1627129237295 19.381795429216588)
190,191.0,TIENDAS DEPARTAMENTALES_1,OFFICE MAX,Av. Cuauhtémoc,1025,,Narvarte Poniente,03020,,Benito Juárez,POINT (-99.1587196745499 19.381787637635384)
191,192.0,TIENDAS DE AUTOSERVICIO_1,CITY MARKET,Pilares,1061,,Del Valle,03104,,Benito Juárez,POINT (-99.16961584883984 19.378945846042203)
192,193.0,TIENDAS DE AUTOSERVICIO_1,SUMESA,Mier y Pesado,319,,Del Valle Centro,03100,,Benito Juárez,POINT (-99.16574818860994 19.3939547133571)
193,194.0,TIENDA DE AUTOSERVICIO_1,WALMART EXPRESS,Pedro Romero de Terreros,1461,,Narvarte Poniente,03020,,Benito Juárez,POINT (-99.15428855442954 19.393027603083343)
194,195.0,TIENDAS DE AUTOSERVICIO_1,TIENDA IMSS-SNTSS,Eje Central Lázaro Cárdenas,630,,Postal,03410,,Benito Juárez,POINT (-99.1462975418136 19.3912458408802)
195,196.0,TIENDAS DE AUTOSERVICIO_1,WALMART EXPRESS,Ajusco,126,,Portales Norte,03300,,Benito Juárez,POINT (-99.15199706703113 19.358190277916776)
196,197.0,CENTRO Y PLAZA COMERCIAL,WORLD TRADE CENTER,Montecito,38,,Nápoles,03810,,Benito Juárez,POINT (-99.17423831206295 19.39421616252768)
197,198.0,TIENDAS DEPARTAMENTALES_1,OFFICE MAX,Av. Revolución,780,,San Juan,03730,,Benito Juárez,POINT (-99.1864112138792 19.38079588078923)
198,199.0,TIENDAS DEPARTAMENTALES_1,LUMEN,Av. Patriotismo,900,,Mixcoac,03910,,Benito Juárez,POINT (-99.18750930259873 19.37314665404659)
199,200.0,TIENDAS DEPARTAMENTALES_1,HIPERLUMEN,Adolfo Prieto,1439,,Del Valle Centro,03100,,Benito Juárez,POINT (-99.17284298101937 19.37411534733616)
200,201.0,TIENDAS DEPARTAMENTALES_1,LUMEN,Av. Colonia del Valle,217,,Del Valle Centro,03100,,Benito Juárez,POINT (-99.17304979048933 19.386238320382336)
201,202.0,TIENDAS DEPARTAMENTALES_1,OFFICE DEPOT,Parroquia,841,,Del Valle,03100,,Benito Juárez,POINT (-99.16685142168062 19.368265348682517)
202,203.0,CENTRO COMERCIAL,CONDOMINOS DEL CENTRO COMERCIAL LILAS A C.,Paseo de las Lilas,92,Entre Laureles y Palmitos,Bosques de las Lomas,05120,,Miguel Hidalgo,POINT (-99.24787741194797 19.38783478327126)
203,204.0,CENTRO Y PLAZA COMERCIAL,PLAZA SOTELO,AV. INGENIERON MILITARES,144 BIS,,ARGENTINA PONIENTE,11230,,Miguel Hidalgo,POINT (-99.2147002902276 19.45675497366219)
204,205.0,TIENDAS DE AUTO SERVICIO,"COMERCIAL MEXICANA, S.A. DE C.V.",Calz. México-Tacuba,911,Gascasónica,Huichapan,11290,,Miguel Hidalgo,POINT (-99.19318239104327 19.46050294352302)
205,206.0,TIENDAS DEPARTAMENTALES,SALINAS Y ROCHA,Calz. México-Tacuba,685,Entre Golfo de California y Mar Tirreno,Tacuba,11410,EN LA BASE ORIGINAL ESTA COMO SALINAS Y ROCHA Y AHORA ES UN COPPEL,Miguel Hidalgo,POINT (-99.18474418679644 19.45798408553756)
206,207.0,TIENDAS DEPARTAMENTALES,PLAZA DE LA TECNOLOGIA,Blvr. Manuel Ávila Camacho,691,Esq. Calz. Ing. Militares Local A-22,Periodistas,12220,,Miguel Hidalgo,POINT (-99.21947546624821 19.452229881582575)
207,208.0,CENTRO Y PLAZA COMERCIAL,PLAZA LEGARIA,CALZ LEGARIA,252,,VENTURA PÉREZ DE ALBA,11430,,Miguel Hidalgo,POINT (-99.19761432091425 19.45347284930797)
208,209.0,TIENDAS DEPARTAMENTALES,VIANA,Calz. México-Tacuba,544,Esq. Calz. Gral. Mariano Escobedo,Popotla,11400,,Miguel Hidalgo,POINT (-99.18017133259896 19.455659970118568)
209,210.0,PLAZAS COMERCIALES,,Bosques de Duraznos,187,Entre B. de Ciruelos y B. de Abetos,Bosques de las Lomas,11700,,Miguel Hidalgo,POINT (-99.23966342925907 19.407157812198594)
210,211.0,CENTRO COMERCIAL,,Blvd. Avila Camacho,,Entre Av. Velásquez Martínez y Lic. Rafael Reyes Espínola,Periodista,11220,,Miguel Hidalgo,POINT (-99.21913845920082 19.449807880352385)
211,212.0,TIENDAS DE AUTO SERVICIO,"WALL MART DE MÉXICO,S.A DE C.V.",Blvr. Manuel Ávila Camacho,491,Entre Ingenieros Militares y Lic. Rafael Reyes Espindola,Periodista,11220,,Miguel Hidalgo,POINT (-99.21967146114324 19.449903879378557)
212,213.0,TIENDAS DEPARTAMENTALES,"SUBURBIA, S.A. DE C.V.",Blvr. Manuel Ávila Camacho,487,,Periodista,11220,,Miguel Hidalgo,POINT (-99.2190984615199 19.450855881248454)
213,214.0,TIENDAS DEPARTAMENTALES,"SANBORNS HERMANOS, S.A DE C.V.",Av. Manuel Ávila Camacho,291,Entre Av. Velásquez Martínez y Lic. Rafael Reyes Espínola,Periodista,11220,,Miguel Hidalgo,POINT (-99.21935446401639 19.451388880783522)
214,215.0,CENTRO Y PLAZA COMERCIAL,PLAZA,INGENIEROS MILITARES,30 INT,,LOMAS DE SOTELO,11200,MERCADO PUBLICO,Miguel Hidalgo,POINT (-99.2156828278591 19.450789513684654)
215,216.0,TIENDAS DE AUTO SERVICIO,"BODEGA AURRERA,S.A. DE C.V.",Calz. Gral. Mariano Escobedo,145,Entre Lago Bolsena y F.C. de Cuernavaca,Anáhuac,11320,,Miguel Hidalgo,POINT (-99.18343632033098 19.44596995703874)
216,217.0,CENTRO Y PLAZA COMERCIAL,,CALZ. MEXICO TACUBA,120,,ANAHUAC 1 SECC,11320,,Miguel Hidalgo,POINT (-99.16989078216463 19.445877782159553)
217,218.0,TIENDA DE AUTOSERVICIO,CHEDRAUI POLANCO,BLVD. MIGUEL DE CERVANTES SAAVEDRA,397,,IRRIGACIÓN,11500,,Miguel Hidalgo,POINT (-99.2064766805008 19.44146593138911)
218,219.0,CENTRO Y PLAZA COMERCIAL,PLAZA CARSO,EJERCITO NACIONAL MEXICANO,843,,AMPLIACION GRANADA,11520,,Miguel Hidalgo,POINT (-99.20417618054506 19.442073905224298)
219,220.0,CENTRO Y PLAZA COMERCIAL,PARQUE POLANCO,LAGO ALBERTO 2A,,,GRANADA,11520,,Miguel Hidalgo,POINT (-99.18440021068982 19.44016484820927)
220,221.0,TIENDAS DEPARTAMENTALES,SEARS,Av. Ejército Nacional,980,Entre Ferrocarriles de Cuernavaca y Vázquez de Mella,Los Morales Polanco,11540,,Miguel Hidalgo,POINT (-99.20661638539647 19.43819790226683)
221,222.0,CENTRO COMERCIAL,,Av. Ejército Nacional,280,Entre Av. Ferrocarril de Cuernavaca y Vázquez de Mella,Los Morales,11510,,Miguel Hidalgo,POINT (-99.20717838319256 19.436630900058123)
222,223.0,CENTRO Y PLAZA COMERCIAL,ANTARA,AV. EJERCITO CACIONAL,843,,GRANADA,11520,,Miguel Hidalgo,POINT (-99.2025919370764 19.439495243757356)
223,224.0,TIENDAS DE AUTO SERVICIO,"GIGANTE, S.A. DE C.V.",Av. Ejército Nacional,769-A,Esq. Av.  Moliere,Nueva Granada,11520,,Miguel Hidalgo,POINT (-99.20032936361979 19.43878391622655)
224,225.0,TIENDAS DEPARTAMENTALES,"SANBORNS HERMANOS, S.A DE C.V.",Moliere,353,Esq. Ejército Nacional,Polanco,11550,,Miguel Hidalgo,POINT (-99.20077536361747 19.437890914780212)
225,226.0,TIENDAS DE AUTO SERVICIO,SAMS CLUB,Av. Ejército Nacional,559,Entre Lago Tangañica y Lago Bangueolo,Granada,11520,,Miguel Hidalgo,POINT (-99.19262133603672 19.438738933388223)
226,227.0,TIENDAS DE AUTO SERVICIO,Super  G,Av. Ejército Nacional,350,Esq. Schiller,Chapultepec Morales,11570,,Miguel Hidalgo,POINT (-99.18672031060848 19.437031945317383)
227,228.0,TIENDA DE AUTOSERVICIO_1,LA COMER,LAGO XOCHIMILCO,343,,ANAHUAC 1 SECC,11320,,Miguel Hidalgo,POINT (-99.17977389689413 19.43828903129201)
228,229.0,CENTRO Y PLAZA COMERCIAL,PARQUES PLAZA NUEVO POLANCO,BAHIA DEL ESPIRITU SANTO,442,,ANAHUAC 1 SECC,11320,,Miguel Hidalgo,POINT (-99.17795601182912 19.439438554291378)
229,230.0,TIENDAS DE AUTO SERVICIO,ISSSTETIENDAS,Calz. Melchor Ocampo,91,Entre Izcoatl y Tizoc,Tlaxpana,11370,,Miguel Hidalgo,POINT (-99.16943225026351 19.438158984222763)
230,231.0,CENTRO COMERCIAL,CENTRO COMERCIAL GALERIAS,Calz. Melchor Ocampo,193,Entre Marina Nacional y Bahia de Ascención,Veronica Anzures,11300,,Miguel Hidalgo,POINT (-99.17088225000667 19.43580197927472)
231,232.0,TIENDAS DEPARTAMENTALES,"SANBORNS HERMANOS, S.A DE C.V.",Av. Melchor Ocampo,193,Entre Marina Nacional y Bahia de Ascención,Verónica Anzures,11300,,Miguel Hidalgo,POINT (-99.17165225371382 19.436206977992953)
232,233.0,CENTRO COMERCIAL,CABABIE DANIEL ELIAS,Lafontaine,110-L,Esq. Homero,Reforma Polanco,11550,,Miguel Hidalgo,POINT (-99.1985507946175 19.43215441263441)
233,234.0,TIENDAS DEPARTAMENTALES,"SANBORNS HERMANOS, S.A DE C.V.",Hegel,345,Esq. Presidente Mazarik,Polanco,11560,,Miguel Hidalgo,POINT (-99.18845130390874 19.43175693862815)
234,235.0,TIENDAS DEPARTAMENTALES,PUERTO DE LIVERPOOL,Mariano Escobedo,425,Entre Homero y Horacio,Polanco,11560,,Miguel Hidalgo,POINT (-99.18294228794944 19.433325951211177)
235,236.0,TIENDAS DEPARTAMENTALES,"SUBURBIA, S.A. DE C.V.",Horacio,203,Esq. Taine,Chapultepec Morales,11570,,Miguel Hidalgo,POINT (-99.18456929317219 19.433388947457196)
236,237.0,TIENDAS DE AUTO SERVICIO,"WOOLWORTH MEXICANA, S.A. DE C.V.",Horacio,147,Entre Suderman y Homero,Chapultepec Morales,11570,,Miguel Hidalgo,POINT (-99.18382829075858 19.433371949369768)
237,238.0,TIENDAS DE AUTO SERVICIO,"ALMACENES AURRERA,S.A. DE C.V.",Homero,,Esq. Petrarca,Chapultepec Morales,11570,,Miguel Hidalgo,POINT (-99.18585730247527 19.43508094545779)
238,239.0,TIENDAS DEPARTAMENTALES,"SANBORNS HERMANOS, S.A DE C.V.",Av. Paseo de las Palmas,781,Esq. Monte Tabor,Lomas de Chapultepec,11000,,Miguel Hidalgo,POINT (-99.21675039939353 19.428999874028193)
239,240.0,TIENDAS DE AUTO SERVICIO,Super  G,Aguilar y Seijas,5,Esq. Acueducto,Lomas Virreyes,11000,,Miguel Hidalgo,POINT (-99.2055853420755 19.422114895536264)
240,241.0,TIENDAS DE AUTO SERVICIO,ISSSTETIENDAS,Vicente E. Guía,62,Esq. Parque Lira,Ampl. Garza,11830,,Miguel Hidalgo,POINT (-99.18859982165726 19.40801528302268)
241,242.0,TIENDAS DE AUTO SERVICIO,"GIGANTE, S.A. DE C.V.",Pedro Antonio de los Santos,118,Esq. I. Esteva,Sn. Miguel Chapultepec,11850,,Miguel Hidalgo,POINT (-99.1840832322473 19.408928935098164)
242,243.0,TIENDAS DE AUTO SERVICIO,BODEGA GIGANTE,Av. Revolución,169,Esq. José María Vigil,Tacubaya,11870,,Miguel Hidalgo,POINT (-99.18514786162689 19.401697938381194)
243,244.0,TIENDAS DEPARTAMENTALES,SUBURBIA,Av. Observatorio,196,Av. Jalisco,Tacubaya,11870,,Miguel Hidalgo,POINT (-99.18677223005865 19.404065926705144)
244,245.0,TIENDAS DE AUTO SERVICIO,"BODEGA AURRERA,S.A. DE C.V.",Parque Lira,147,Entre Av. Jalisco y Av. Observatorio,Tacubaya,11870,,Miguel Hidalgo,POINT (-99.18739123263333 19.404226925294957)
245,246.0,CENTRO Y PLAZA COMERCIAL,Circulo k Rosario salida,,,,El Rosario,02100,,Azcapotzalco,POINT (-99.20060523233234 19.505447041427267)
246,247.0,CENTRO Y PLAZA COMERCIAL,Mercado Xochinahuac,Campo bello,s/n,,San Martin,02210,,Azcapotzalco,POINT (-99.19668576506066 19.509654269019048)
247,248.0,TIENDAS DE AUTO SERVICIO,"GIGANTE, S.A. DE C.V.",Av. Aquiles Cerdan,1341,Casi Esq. Av. Del Rosario,Unidad Habitacional El Rosario,02430,,Azcapotzalco,POINT (-99.20510854108011 19.503941941134627)
248,249.0,CENTRO Y PLAZA COMERCIAL,Fix it town center el Rosario,Av. del Rosario,1025,,El Rosario,02100,,Azcapotzalco,POINT (-99.20334728538008 19.502887524853534)
249,250.0,CENTRO Y PLAZA COMERCIAL,GENBAND,Av. de las Granjas,972,,Santa Bárbara,02230,,Azcapotzalco,POINT (-99.17736307516383 19.503380372832083)
250,251.0,CENTRO Y PLAZA COMERCIAL,TecnoParque,Eje 5,990,,Santa Bárbara,02230,,Azcapotzalco,POINT (-99.17851222068907 19.504142713835492)
251,252.0,CENTRO Y PLAZA COMERCIAL,Centro Comercial Price Center Vallejo,Norte 45,1082,,Industrial Vallejo,02300,,Azcapotzalco,POINT (-99.15794339935489 19.5016056684702)
252,253.0,CENTRO Y PLAZA COMERCIAL,Plaza San Isidro,Calz. San Isidro,660,,San Pedro Xalpa,02710,,Azcapotzalco,POINT (-99.21218967528952 19.485657681004678)
253,254.0,CENTRO Y PLAZA COMERCIAL,Pasaje Ferrería,22 de Febrero,299,,San Marcos,02020,Hay una Bodega Aurrera,Azcapotzalco,POINT (-99.17925250217414 19.48946936779581)
254,255.0,CENTRO Y PLAZA COMERCIAL,Destino Azcapotzalco,Centenario 19,19,,Centro de Azcapotzalco,02000,,Azcapotzalco,POINT (-99.18844797238764 19.478424030205886)
255,256.0,TIENDAS DEPARTAMENTALES,SALINAS Y ROCHA,Av. Azcapotzalco,598,,Villa Azcapotzalco,02000,,Azcapotzalco,POINT (-99.18705841689751 19.480029967930136)
256,257.0,TIENDAS DE AUTO SERVICIO,"BODEGA COMERCIAL MEXICANA, S.A. DE C.V.",Av. Azcapotzalco,57,Esq. Calz. Camarones,Villa Azcapotzalco,02000,Es parte de la Plaza Azcapotzalco PLAZA COMERCIAL,Azcapotzalco,POINT (-99.18664240947203 19.477616967530164)
257,258.0,TIENDAS DEPARTAMENTALES,"SANBORNS HERMANOS, S.A DE C.V.",Av. Azcapotzalco,527,,Villa Azcapotzalco,02000,Es parte de la Plaza Azcapotzalco PLAZA COMERCIAL,Azcapotzalco,POINT (-99.18702441110932 19.477718966743595)
258,259.0,TIENDAS DE AUTO SERVICIO,ISSSTETIENDAS,Av. Ceylán,468,,Euzkadi,02660,Actualmente es una bodega,Azcapotzalco,POINT (-99.16429633428503 19.480052018122226)
259,260.0,CENTRO Y PLAZA COMERCIAL,Pabellon Azcapotzalco,Nextengo,71,,Nextengo,02070,El Pabellon incluye un Soriana,Azcapotzalco,POINT (-99.18979594745643 19.473646976812407)
260,261.0,TIENDAS DE AUTO SERVICIO,"ALMACENES AURRERA, S.A. DE C.V.",Av. Nextengo,78,Tezozomoc y Ferrocarriles Nacionales,Barrio Sta. Apolonia,02790,,Azcapotzalco,POINT (-99.19205641568564 19.472130952595105)
261,262.0,TIENDAS DEPARTAMENTALES,"SUBURBIA, S.A. DE C.V.",Nextengo,78,,Barrio Sta. Apolonia,02790,,Azcapotzalco,POINT (-99.19211841728584 19.472691952765157)
262,263.0,TIENDAS DE AUTO SERVICIO,"GIGANTE, S.A. DE C.V.",Av. Cuitláhuac,372,Entre Pantaco y Av. Cuitláhuac,Unidad Habitacional Pantaco,02500,,Azcapotzalco,POINT (-99.1706723344501 19.4706699989406)
263,264.0,CENTRO COMERCIAL,SINDICATO REVOLUCIONARIO DE TRABAJADORE PETROLERO,Norte 79-A,231,Esq. Nilo,Claveria,02080,,Azcapotzalco,POINT (-99.17743460910897 19.467830467484)
264,265.0,CENTRO Y PLAZA COMERCIAL,Centro Comercial Patio Clavería,Egipto,142,,Clavería,02080,,Azcapotzalco,POINT (-99.1818796534834 19.463832568020024)
265,266.0,TIENDAS DEPARTAMENTALES,"SANBORNS HERMANOS, S.A DE C.V.",Camarones,106-108,Esq. Eulalia Guzmán,Sn. Salvador Xochimanca,02800,,Azcapotzalco,POINT (-99.17091431035766 19.46047899282377)
266,267.0,TIENDA DEPARTAMENTAL_1,Price Shoes,Norte 45,1093,,Industrial Vallejo,02300,,Azcapotzalco,POINT (-99.15738530380975 19.50162867592553)
267,268.0,CENTRO Y PLAZA COMERCIAL,Centro Comercial Price Center Vallejo II,Norte 45,1071,,Industrial Vallejo,02300,,Azcapotzalco,POINT (-99.1575632243259 19.500806494065337)
268,269.0,CENTRO Y PLAZA COMERCIAL,Parque Vía Vallejo,Calz Vallejo,1090,,Santa Cruz de las Salinas,02330,,Azcapotzalco,POINT (-99.15266750691454 19.487151514422507)
269,270.0,TIENDAS DEPARTAMENTALES,SEARS,Norte 45,656,Entre Poniente 140 y Poniente 128,Industrial Vallejo,02300,,Azcapotzalco,POINT (-99.16312933215407 19.48091202116387)
270,271.0,TIENDAS DE AUTO SERVICIO,"WALL MART DE MÉXICO,S.A DE C.V.",Calz. Cuitláhuac,3651,Esq. Ferrocarril Central,Victoria de las Democracias,02810,,Azcapotzalco,POINT (-99.16526231621921 19.471248011182386)
